_time,Module9 Temperature Ch1,Module9 Temperature Ch2,Module9 Temperature Ch3,Module9 Temperature Ch4,Module9 Temperature Ch5,Module9 Temperature Ch6
2023-08-21 00:08:30+00:00,0.3032258064516139,0.4285714285714292,0.4897959183673465,0.5308056872037917,0.5106382978723405,0.4693877551020408
2023-08-21 00:09:00+00:00,0.2951612903225821,0.4214285714285725,0.4846938775510203,0.5450236966824646,0.5053191489361706,0.4846938775510202
2023-08-21 00:09:30+00:00,0.30322580645161273,0.42857142857142816,0.4897959183673458,0.5308056872037911,0.5106382978723405,0.46938775510204006
2023-08-21 00:10:00+00:00,0.30322580645161273,0.42857142857142816,0.4897959183673458,0.5497630331753547,0.5106382978723405,0.4897959183673457
2023-08-21 00:10:30+00:00,0.27096774193548434,0.42857142857142816,0.4897959183673465,0.5308056872037911,0.5106382978723405,0.46938775510204006
2023-08-21 00:11:00+00:00,0.30322580645161273,0.42857142857142816,0.4897959183673465,0.5497630331753554,0.5106382978723405,0.48979591836734643
2023-08-21 00:11:30+00:00,0.29032258064516137,0.41714285714285704,0.5020408163265306,0.5421800947867299,0.5021276595744684,0.48163265306122416
2023-08-21 00:12:00+00:00,0.30322580645161273,0.42857142857142816,0.4897959183673465,0.5497630331753554,0.5106382978723398,0.48979591836734643
2023-08-21 00:12:30+00:00,0.30322580645161273,0.42857142857142816,0.510204081632653,0.5497630331753554,0.5106382978723398,0.48979591836734643
2023-08-21 00:13:00+00:00,0.28387096774193454,0.43999999999999934,0.4979591836734688,0.5573459715639808,0.519148936170212,0.4979591836734687
2023-08-21 00:13:30+00:00,0.3032258064516139,0.4285714285714292,0.510204081632653,0.5687203791469195,0.5106382978723405,0.5102040816326529
2023-08-21 00:14:00+00:00,0.2838709677419357,0.4400000000000004,0.5183673469387744,0.5573459715639808,0.5191489361702126,0.4979591836734687
2023-08-21 00:14:30+00:00,0.3032258064516139,0.4285714285714292,0.5102040816326522,0.5687203791469189,0.5106382978723405,0.5102040816326521
2023-08-21 00:15:00+00:00,0.27903225806451615,0.43571428571428494,0.5153061224489784,0.5734597156398096,0.5159574468085104,0.49489795918367196
2023-08-21 00:15:30+00:00,0.27096774193548434,0.45714285714285613,0.5306122448979586,0.5687203791469189,0.5319148936170209,0.5102040816326521
2023-08-21 00:16:00+00:00,0.28387096774193454,0.43999999999999834,0.5183673469387744,0.5763033175355443,0.519148936170212,0.5183673469387744
2023-08-21 00:16:30+00:00,0.27096774193548434,0.45714285714285713,0.5306122448979593,0.5687203791469195,0.5319148936170209,0.5102040816326529
2023-08-21 00:17:00+00:00,0.30322580645161273,0.45714285714285713,0.5306122448979593,0.5876777251184838,0.553191489361702,0.5306122448979592
2023-08-21 00:17:30+00:00,0.34354838709677293,0.46428571428571286,0.494897959183672,0.5355450236966818,0.5372340425531908,0.5561224489795912
2023-08-21 00:18:00+00:00,0.3870967741935466,0.44571428571428495,0.4816326530612235,0.5042654028436007,0.5021276595744668,0.5632653061224476
2023-08-21 00:18:30+00:00,0.43225806451612864,0.42857142857142816,0.4489795918367337,0.45497630331753536,0.4893617021276594,0.5714285714285706
2023-08-21 00:19:00+00:00,0.47741935483870956,0.4114285714285714,0.4163265306122446,0.424644549763033,0.45531914893617004,0.5591836734693871
2023-08-21 00:19:30+00:00,0.5209677419354843,0.4214285714285725,0.3826530612244897,0.39336492890995256,0.44148936170212794,0.5459183673469387
2023-08-21 00:20:00+00:00,0.5483870967741921,0.388571428571427,0.3591836734693865,0.35260663507108936,0.41702127659574384,0.5224489795918348
2023-08-21 00:20:30+00:00,0.5693548387096787,0.37857142857142906,0.3520408163265301,0.3459715639810426,0.4095744680851062,0.5357142857142855
2023-08-21 00:21:00+00:00,0.600000000000001,0.348571428571429,0.3306122448979593,0.32606635071090034,0.38723404255319205,0.514285714285714
2023-08-21 00:21:30+00:00,0.6258064516129025,0.3428571428571413,0.3265306122448967,0.3033175355450227,0.3617021276595733,0.5102040816326514
2023-08-21 00:22:00+00:00,0.6258064516129048,0.34285714285714236,0.30612244897959107,0.3033175355450234,0.36170212765957405,0.48979591836734643
2023-08-21 00:22:30+00:00,0.6580645161290344,0.34285714285714336,0.3061224489795918,0.28436018957345977,0.34042553191489444,0.48979591836734715
2023-08-21 00:23:00+00:00,0.6580645161290333,0.3142857142857144,0.28571428571428537,0.28436018957345977,0.34042553191489366,0.46938775510204006
2023-08-21 00:23:30+00:00,0.6903225806451627,0.3142857142857144,0.28571428571428537,0.28436018957345977,0.31914893617021256,0.46938775510204006
2023-08-21 00:24:00+00:00,0.6903225806451616,0.34285714285714236,0.28571428571428464,0.26540284360189487,0.31914893617021256,0.46938775510204006
2023-08-21 00:24:30+00:00,0.7145161290322594,0.33571428571428563,0.2806122448979591,0.2606635071090048,0.31382978723404337,0.4438775510204081
2023-08-21 00:25:00+00:00,0.7225806451612912,0.3142857142857144,0.26530612244897966,0.24644549763033197,0.2978723404255321,0.42857142857142794
2023-08-21 00:25:30+00:00,0.7161290322580643,0.30857142857142883,0.26122448979591784,0.24265402843601858,0.2936170212765953,0.4244897959183661
2023-08-21 00:26:00+00:00,0.7387096774193548,0.29999999999999993,0.25510204081632576,0.23696682464454916,0.28723404255319085,0.41836734693877475
2023-08-21 00:26:30+00:00,0.7225806451612912,0.3142857142857144,0.26530612244897894,0.227488151658767,0.29787234042553146,0.4081632653061223
2023-08-21 00:27:00+00:00,0.7548387096774207,0.3142857142857144,0.26530612244897894,0.2464454976303313,0.2978723404255321,0.4081632653061223
2023-08-21 00:27:30+00:00,0.729032258064518,0.29142857142857104,0.2489795918367344,0.2312796208530804,0.28085106382978786,0.391836734693877
2023-08-21 00:28:00+00:00,0.7548387096774207,0.3142857142857134,0.2448979591836733,0.22748815165876768,0.276595744680851,0.38775510204081515
2023-08-21 00:28:30+00:00,0.7548387096774207,0.2857142857142855,0.2448979591836733,0.22748815165876768,0.276595744680851,0.38775510204081515
2023-08-21 00:29:00+00:00,0.7548387096774207,0.3142857142857144,0.2448979591836733,0.22748815165876768,0.276595744680851,0.38775510204081587
2023-08-21 00:29:30+00:00,0.7548387096774207,0.2857142857142865,0.2448979591836733,0.22748815165876768,0.276595744680851,0.36734693877551017
2023-08-21 00:30:00+00:00,0.7548387096774207,0.2857142857142865,0.2448979591836733,0.22748815165876768,0.276595744680851,0.3877551020408166
2023-08-21 00:30:30+00:00,0.7548387096774207,0.2857142857142865,0.2448979591836733,0.22748815165876768,0.276595744680851,0.36734693877551017
2023-08-21 00:31:00+00:00,0.7387096774193548,0.29999999999999993,0.23469387755101934,0.21800947867298492,0.2659574468085104,0.35714285714285626
2023-08-21 00:31:30+00:00,0.7548387096774196,0.2857142857142855,0.24489795918367258,0.227488151658767,0.276595744680851,0.36734693877550945
2023-08-21 00:32:00+00:00,0.7548387096774196,0.2857142857142855,0.22448979591836687,0.20853080568720345,0.2553191489361706,0.3469387755102031
2023-08-21 00:32:30+00:00,0.7354838709677425,0.29714285714285665,0.23265306122448914,0.2161137440758289,0.2638297872340428,0.35510204081632535
2023-08-21 00:33:00+00:00,0.7548387096774207,0.2857142857142855,0.2448979591836733,0.22748815165876768,0.2765957446808518,0.3469387755102038
2023-08-21 00:33:30+00:00,0.7548387096774207,0.2857142857142855,0.2244897959183676,0.2085308056872041,0.2553191489361706,0.3469387755102038
2023-08-21 00:34:00+00:00,0.7225806451612924,0.2857142857142855,0.2244897959183676,0.2085308056872041,0.2553191489361706,0.3265306122448981
2023-08-21 00:34:30+00:00,0.7419354838709693,0.2742857142857143,0.23673469387755103,0.21990521327014229,0.2680851063829789,0.33877551020408153
2023-08-21 00:35:00+00:00,0.7548387096774196,0.2857142857142845,0.22448979591836615,0.20853080568720278,0.25531914893616914,0.32653061224489666
2023-08-21 00:35:30+00:00,0.7225806451612912,0.2857142857142855,0.22448979591836687,0.20853080568720345,0.2553191489361699,0.3265306122448974
2023-08-21 00:36:00+00:00,0.7225806451612912,0.2857142857142855,0.22448979591836687,0.20853080568720345,0.2553191489361699,0.3265306122448974
2023-08-21 00:36:30+00:00,0.7419354838709693,0.27428571428571535,0.23673469387755103,0.200947867298578,0.2680851063829789,0.3183673469387751
2023-08-21 00:37:00+00:00,0.6903225806451616,0.2285714285714286,0.20408163265306045,0.18957345971563921,0.2340425531914887,0.30612244897959096
2023-08-21 00:37:30+00:00,0.6903225806451616,0.2285714285714286,0.22448979591836687,0.18957345971563921,0.23404255319148948,0.30612244897959096
2023-08-21 00:38:00+00:00,0.6903225806451616,0.25714285714285756,0.22448979591836687,0.18957345971563921,0.23404255319148948,0.30612244897959096
2023-08-21 00:38:30+00:00,0.6903225806451616,0.25714285714285756,0.20408163265306045,0.18957345971563921,0.23404255319148948,0.30612244897959096
2023-08-21 00:39:00+00:00,0.6903225806451616,0.25714285714285756,0.20408163265306045,0.18957345971563921,0.23404255319148948,0.30612244897959096
2023-08-21 00:39:30+00:00,0.6903225806451616,0.25714285714285756,0.20408163265306045,0.18957345971563921,0.23404255319148948,0.2857142857142853
2023-08-21 00:40:00+00:00,0.6903225806451616,0.25714285714285756,0.20408163265306045,0.1706161137440756,0.23404255319148948,0.2857142857142853
2023-08-21 00:40:30+00:00,0.6258064516129048,0.19999999999999962,0.1836734693877548,0.1706161137440756,0.21276595744680915,0.2653061224489796
2023-08-21 00:41:00+00:00,0.6774193548387102,0.24571428571428533,0.19591836734693818,0.18199052132701377,0.22553191489361735,0.27755102040816304
2023-08-21 00:41:30+00:00,0.6473118279569907,0.24761904761904857,0.21768707482993188,0.20221169036334913,0.22695035460992963,0.2585034013605446
2023-08-21 00:42:00+00:00,0.5935483870967753,0.2857142857142855,0.2448979591836733,0.2464454976303313,0.2553191489361706,0.2653061224489789
2023-08-21 00:42:30+00:00,0.5854838709677411,0.2785714285714277,0.2806122448979584,0.2796208530805684,0.29255319148936076,0.2602040816326519
2023-08-21 00:43:00+00:00,0.5419354838709676,0.2685714285714287,0.29387755102040763,0.3109004739336488,0.30638297872340436,0.2734693877551019
2023-08-21 00:43:30+00:00,0.5209677419354832,0.2785714285714277,0.3010204081632641,0.31753554502369624,0.33510638297872225,0.2806122448979576
2023-08-21 00:44:00+00:00,0.49032258064516204,0.2799999999999999,0.32244897959183705,0.3374407582938385,0.35744680851063876,0.30204081632653057
2023-08-21 00:44:30+00:00,0.49677419354838775,0.3142857142857144,0.34693877551020313,0.3601895734597155,0.3617021276595748,0.3061224489795917
2023-08-21 00:45:00+00:00,0.4838709677419364,0.30285714285714327,0.33877551020408087,0.37156398104265365,0.3744680851063823,0.3183673469387744
2023-08-21 00:45:30+00:00,0.46451612903225936,0.3142857142857144,0.3673469387755103,0.37914691943127904,0.40425531914893637,0.3265306122448974
2023-08-21 00:46:00+00:00,0.5096774193548391,0.29714285714285765,0.3551020408163261,0.3488151658767773,0.37021276595744623,0.33469387755101965
2023-08-21 00:46:30+00:00,0.5290322580645173,0.31428571428571545,0.34693877551020386,0.34123222748815185,0.3829787234042552,0.3469387755102038
2023-08-21 00:47:00+00:00,0.535483870967743,0.29142857142857204,0.3102040816326529,0.32606635071090034,0.3659574468085109,0.33061224489795854
2023-08-21 00:47:30+00:00,0.5612903225806457,0.3142857142857144,0.3061224489795918,0.3033175355450234,0.3617021276595748,0.3469387755102031
2023-08-21 00:48:00+00:00,0.5612903225806457,0.2857142857142855,0.28571428571428537,0.28436018957345977,0.34042553191489366,0.3265306122448974
2023-08-21 00:48:30+00:00,0.5854838709677423,0.3071428571428567,0.2806122448979584,0.2796208530805684,0.335106382978723,0.3418367346938768
2023-08-21 00:49:00+00:00,0.5935483870967753,0.2857142857142855,0.26530612244897894,0.2464454976303313,0.31914893617021256,0.3265306122448981
2023-08-21 00:49:30+00:00,0.6016129032258071,0.2928571428571422,0.2499999999999995,0.23222748815165845,0.30319148936170204,0.33163265306122436
2023-08-21 00:50:00+00:00,0.6258064516129036,0.2857142857142855,0.26530612244897894,0.2464454976303313,0.2978723404255321,0.3265306122448974
2023-08-21 00:50:30+00:00,0.6258064516129036,0.2857142857142855,0.2448979591836733,0.22748815165876768,0.276595744680851,0.3265306122448974
2023-08-21 00:51:00+00:00,0.6580645161290333,0.2857142857142865,0.2448979591836733,0.22748815165876768,0.276595744680851,0.3265306122448974
2023-08-21 00:51:30+00:00,0.6580645161290333,0.2857142857142865,0.2448979591836733,0.22748815165876768,0.276595744680851,0.30612244897959096
2023-08-21 00:52:00+00:00,0.6580645161290333,0.2857142857142865,0.22448979591836687,0.20853080568720345,0.2553191489361699,0.30612244897959096
2023-08-21 00:52:30+00:00,0.6580645161290333,0.25714285714285756,0.22448979591836687,0.18957345971563921,0.2553191489361699,0.30612244897959096
2023-08-21 00:53:00+00:00,0.6741935483870969,0.271428571428571,0.21428571428571297,0.19905213270142064,0.2446808510638293,0.29591836734693777
2023-08-21 00:53:30+00:00,0.6580645161290344,0.2857142857142865,0.22448979591836687,0.20853080568720345,0.2553191489361706,0.3061224489795917
2023-08-21 00:54:00+00:00,0.6580645161290344,0.25714285714285756,0.20408163265306117,0.18957345971563988,0.2553191489361706,0.28571428571428603
2023-08-21 00:54:30+00:00,0.6580645161290344,0.25714285714285756,0.20408163265306117,0.18957345971563988,0.23404255319149025,0.28571428571428603
2023-08-21 00:55:00+00:00,0.6580645161290344,0.25714285714285756,0.20408163265306117,0.17061611374407626,0.23404255319149025,0.2653061224489796
2023-08-21 00:55:30+00:00,0.6774193548387114,0.2742857142857143,0.2163265306122446,0.18199052132701443,0.24680851063829845,0.27755102040816304
2023-08-21 00:56:00+00:00,0.6903225806451627,0.2571428571428565,0.20408163265306117,0.18957345971563988,0.23404255319148948,0.2857142857142853
2023-08-21 00:56:30+00:00,0.6903225806451627,0.2571428571428565,0.20408163265306117,0.18957345971563988,0.23404255319148948,0.2653061224489789
2023-08-21 00:57:00+00:00,0.6903225806451627,0.2571428571428565,0.20408163265306117,0.1706161137440756,0.23404255319148948,0.2653061224489789
2023-08-21 00:57:30+00:00,0.6903225806451627,0.2571428571428565,0.20408163265306117,0.1706161137440756,0.23404255319148948,0.2653061224489789
2023-08-21 00:58:00+00:00,0.6580645161290333,0.2571428571428565,0.20408163265306117,0.1706161137440756,0.23404255319148948,0.2653061224489789
2023-08-21 00:58:30+00:00,0.6580645161290333,0.2571428571428565,0.1836734693877548,0.1706161137440756,0.23404255319148948,0.2653061224489789
2023-08-21 00:59:00+00:00,0.6580645161290333,0.2285714285714286,0.1836734693877548,0.1706161137440756,0.21276595744680837,0.24489795918367246
2023-08-21 00:59:30+00:00,0.6709677419354846,0.23999999999999977,0.19183673469387708,0.1592417061611368,0.2212765957446805,0.25306122448979473
2023-08-21 01:00:00+00:00,0.6903225806451627,0.25714285714285756,0.20408163265306117,0.1706161137440756,0.23404255319148948,0.2653061224489789
2023-08-21 01:00:30+00:00,0.6903225806451627,0.25714285714285756,0.20408163265306117,0.1706161137440756,0.23404255319148948,0.2653061224489789
2023-08-21 01:01:00+00:00,0.6903225806451627,0.25714285714285756,0.20408163265306117,0.1706161137440756,0.23404255319148948,0.2653061224489789
2023-08-21 01:01:30+00:00,0.6903225806451627,0.25714285714285756,0.20408163265306117,0.1706161137440756,0.21276595744680837,0.2448979591836732
2023-08-21 01:02:00+00:00,0.6903225806451627,0.25714285714285756,0.1836734693877548,0.1706161137440756,0.21276595744680837,0.2448979591836732
2023-08-21 01:02:30+00:00,0.6903225806451627,0.25714285714285756,0.1836734693877548,0.1706161137440756,0.21276595744680837,0.2448979591836732
2023-08-21 01:03:00+00:00,0.6903225806451627,0.25714285714285756,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.2448979591836732
2023-08-21 01:03:30+00:00,0.6903225806451627,0.2285714285714296,0.1836734693877548,0.1706161137440756,0.21276595744680837,0.2448979591836732
2023-08-21 01:04:00+00:00,0.6903225806451627,0.25714285714285756,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.2448979591836732
2023-08-21 01:04:30+00:00,0.6903225806451627,0.2285714285714296,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:05:00+00:00,0.6903225806451627,0.25714285714285756,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:05:30+00:00,0.6580645161290333,0.2285714285714296,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:06:00+00:00,0.6580645161290333,0.2285714285714296,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:06:30+00:00,0.6580645161290333,0.2285714285714296,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:07:00+00:00,0.6580645161290333,0.2285714285714296,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:07:30+00:00,0.6580645161290333,0.2285714285714296,0.1836734693877548,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:08:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.15165876777251136,0.21276595744680837,0.22448979591836749
2023-08-21 01:08:30+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.22448979591836749
2023-08-21 01:09:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.20408163265306112
2023-08-21 01:09:30+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.22448979591836749
2023-08-21 01:10:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.20408163265306112
2023-08-21 01:10:30+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.20408163265306112
2023-08-21 01:11:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.20408163265306112
2023-08-21 01:11:30+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306112
2023-08-21 01:12:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306112
2023-08-21 01:12:30+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306112
2023-08-21 01:13:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306112
2023-08-21 01:13:30+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306112
2023-08-21 01:14:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306112
2023-08-21 01:14:30+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.18367346938775475
2023-08-21 01:15:00+00:00,0.6580645161290333,0.2285714285714296,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.18367346938775475
2023-08-21 01:15:30+00:00,0.674193548387098,0.2428571428571441,0.17346938775510157,0.14218009478672988,0.20212765957446854,0.19387755102040793
2023-08-21 01:16:00+00:00,0.6903225806451616,0.25714285714285756,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.20408163265306045
2023-08-21 01:16:30+00:00,0.6903225806451616,0.2285714285714286,0.18367346938775408,0.15165876777251136,0.19148936170212794,0.20408163265306045
2023-08-21 01:17:00+00:00,0.6903225806451616,0.2285714285714286,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.20408163265306045
2023-08-21 01:17:30+00:00,0.6903225806451616,0.2285714285714286,0.16326530612244838,0.15165876777251136,0.19148936170212794,0.20408163265306045
2023-08-21 01:18:00+00:00,0.6580645161290309,0.2285714285714276,0.16326530612244766,0.13270142180094713,0.19148936170212727,0.20408163265305967
2023-08-21 01:18:30+00:00,0.658064516129032,0.2285714285714286,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306045
2023-08-21 01:19:00+00:00,0.658064516129032,0.2285714285714286,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306045
2023-08-21 01:19:30+00:00,0.658064516129032,0.2285714285714286,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.20408163265306045
2023-08-21 01:20:00+00:00,0.658064516129032,0.2285714285714286,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.18367346938775397
2023-08-21 01:20:30+00:00,0.658064516129032,0.2285714285714286,0.16326530612244838,0.1327014218009478,0.19148936170212794,0.18367346938775397
2023-08-21 01:21:00+00:00,0.6580645161290309,0.2285714285714276,0.16326530612244766,0.13270142180094713,0.17021276595744605,0.1836734693877533
2023-08-21 01:21:30+00:00,0.658064516129032,0.2285714285714286,0.16326530612244838,0.1327014218009478,0.17021276595744683,0.18367346938775397
2023-08-21 01:22:00+00:00,0.658064516129032,0.2285714285714286,0.16326530612244838,0.1327014218009478,0.17021276595744683,0.18367346938775397
2023-08-21 01:22:30+00:00,0.658064516129032,0.2285714285714286,0.14285714285714268,0.1327014218009478,0.17021276595744683,0.18367346938775397
2023-08-21 01:23:00+00:00,0.658064516129032,0.2285714285714286,0.14285714285714268,0.1327014218009478,0.17021276595744683,0.18367346938775397
2023-08-21 01:23:30+00:00,0.658064516129032,0.19999999999999962,0.14285714285714268,0.1327014218009478,0.17021276595744683,0.18367346938775397
2023-08-21 01:24:00+00:00,0.658064516129032,0.19999999999999962,0.14285714285714268,0.1137440758293835,0.17021276595744683,0.16326530612244827
2023-08-21 01:24:30+00:00,0.6258064516129036,0.19999999999999962,0.14285714285714268,0.1137440758293835,0.17021276595744683,0.16326530612244827
2023-08-21 01:25:00+00:00,0.6258064516129036,0.19999999999999962,0.14285714285714268,0.1137440758293835,0.17021276595744683,0.16326530612244827
2023-08-21 01:25:30+00:00,0.5935483870967753,0.1714285714285707,0.14285714285714268,0.1137440758293835,0.14893617021276573,0.16326530612244827
2023-08-21 01:26:00+00:00,0.6580645161290333,0.19999999999999962,0.14285714285714268,0.1327014218009478,0.17021276595744683,0.18367346938775475
2023-08-21 01:26:30+00:00,0.6258064516129048,0.2285714285714286,0.14285714285714268,0.1327014218009478,0.17021276595744683,0.18367346938775475
2023-08-21 01:27:00+00:00,0.6258064516129048,0.2285714285714286,0.14285714285714268,0.1137440758293835,0.17021276595744683,0.18367346938775475
2023-08-21 01:27:30+00:00,0.6258064516129048,0.19999999999999962,0.14285714285714268,0.1137440758293835,0.17021276595744683,0.18367346938775475
2023-08-21 01:28:00+00:00,0.6258064516129048,0.19999999999999962,0.14285714285714268,0.1137440758293835,0.17021276595744683,0.16326530612244905
2023-08-21 01:28:30+00:00,0.6258064516129048,0.19999999999999962,0.14285714285714268,0.1137440758293835,0.17021276595744683,0.16326530612244905
2023-08-21 01:29:00+00:00,0.6258064516129048,0.19999999999999962,0.14285714285714268,0.1137440758293835,0.14893617021276573,0.16326530612244905
2023-08-21 01:29:30+00:00,0.5935483870967753,0.1714285714285717,0.12244897959183632,0.1137440758293835,0.14893617021276573,0.16326530612244905
2023-08-21 01:30:00+00:00,0.5935483870967753,0.19999999999999962,0.12244897959183632,0.1137440758293835,0.14893617021276573,0.16326530612244905
2023-08-21 01:30:30+00:00,0.6177419354838718,0.22142857142857086,0.13775510204081576,0.10900473933649213,0.16489361702127614,0.1785714285714285
2023-08-21 01:31:00+00:00,0.5693548387096775,0.20714285714285635,0.14795918367346894,0.1374407582938385,0.15425531914893564,0.14795918367346883
2023-08-21 01:31:30+00:00,0.5532258064516139,0.22142857142857186,0.17857142857142783,0.18483412322274845,0.18617021276595735,0.13775510204081565
2023-08-21 01:32:00+00:00,0.5096774193548391,0.23999999999999877,0.21224489795918272,0.21611374407582823,0.2212765957446805,0.15102040816326423
2023-08-21 01:32:30+00:00,0.49677419354838775,0.2285714285714286,0.22448979591836687,0.24644549763033197,0.23404255319148948,0.16326530612244905
2023-08-21 01:33:00+00:00,0.4645161290322582,0.2285714285714286,0.26530612244897894,0.26540284360189487,0.276595744680851,0.18367346938775397
2023-08-21 01:33:30+00:00,0.4483870967741934,0.24285714285714305,0.2755102040816322,0.2748815165876777,0.2872340425531916,0.19387755102040793
2023-08-21 01:34:00+00:00,0.41290322580645045,0.23999999999999877,0.2734693877551012,0.29194312796208455,0.3063829787234036,0.19183673469387696
2023-08-21 01:34:30+00:00,0.40000000000000024,0.2285714285714286,0.28571428571428537,0.3033175355450234,0.2978723404255321,0.20408163265306045
2023-08-21 01:35:00+00:00,0.40000000000000024,0.2857142857142865,0.30612244897959107,0.3222748815165876,0.34042553191489366,0.2448979591836732
2023-08-21 01:35:30+00:00,0.4403225806451616,0.26428571428571423,0.2908163265306116,0.28909952606634987,0.30319148936170204,0.24999999999999944
2023-08-21 01:36:00+00:00,0.46451612903225936,0.25714285714285756,0.2857142857142861,0.28436018957345977,0.3191489361702133,0.2448979591836732
2023-08-21 01:36:30+00:00,0.48870967741935595,0.27857142857142875,0.26020408163265274,0.2606635071090048,0.31382978723404265,0.26020408163265263
2023-08-21 01:37:00+00:00,0.49677419354838775,0.2571428571428565,0.24489795918367258,0.227488151658767,0.276595744680851,0.24489795918367246
